Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0,0,0,5,57,8,12,0,0,Mar,2,5,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,8,0,1,0,0,Mar,2,2,5,1,Returning_Visitor,TRUE,FALSE
4,965,0,0,19,1430659091,1,25666667,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
1,13,0,0,2,20,0,5,0,0,Mar,3,2,3,2,Returning_Visitor,FALSE,FALSE
5,138875,0,0,4,137375,0,2,0,0,Mar,1,1,7,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,45,84425,0,1037037,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,1,0,7,188,0,33333333,0,0,Mar,2,2,1,8,New_Visitor,FALSE,FALSE
3,51,0,0,14,527375,15555556,33862434,0,0,Mar,7,1,6,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,2,2,0,0,Mar,3,3,5,2,Returning_Visitor,FALSE,FALSE
1,158,1,64,29,1916761905,6451613,18709677,8772473118,0,Mar,2,2,3,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,9,1163333333,0,66666667,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,30,397,0,2,0,0,Mar,2,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,63,5220083333,0,3329865,5146331148,0,Mar,2,5,3,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,20,2193333333,0,11666667,0,0,Mar,1,8,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,74,0,4,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,15596,0,33846154,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,2365,0,16666667,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
1,10,0,0,14,3486666667,35714286,53571429,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,2,2,0,0,Mar,2,5,1,1,Returning_Visitor,FALSE,FALSE
1,28,1,47,13,2245,0,14285714,0,0,Mar,1,1,1,8,New_Visitor,FALSE,FALSE
4,27,0,0,42,6017666667,0,4545455,0,0,Mar,2,5,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,755,2,13333333,0,0,Mar,1,1,2,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,153,0,5,0,0,Mar,2,5,6,1,Returning_Visitor,FALSE,FALSE
4,15,0,0,10,1972,0,16666667,3899,0,Mar,1,1,1,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,18,36585,16666667,5,0,0,Mar,4,2,9,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,11625,0,25,0,0,Mar,2,2,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,32,5566,14583333,39583333,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,41,0,33333333,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,11,3000714286,0,2,539892,0,Mar,2,2,1,11,Returning_Visitor,TRUE,TRUE
13,1249809524,4,205,36,1626625433,10638298,26186255,6831792392,0,Mar,3,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,6925,0,44444444,0,0,Mar,2,2,4,3,Returning_Visitor,FALSE,FALSE
2,390,0,0,10,11691,2,5,0,0,Mar,3,9,9,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,402,0,38095238,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,35,3324333333,11428571,24761905,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
11,2155238095,1,70,87,3037499952,2150538,7722385,0,0,Mar,2,2,5,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,59,0,5,0,0,Mar,1,1,1,10,Returning_Visitor,FALSE,FALSE
1,11,0,0,51,1059253472,10588235,22643039,0,0,Mar,3,2,6,3,Returning_Visitor,FALSE,FALSE
2,20,0,0,7,720,0,11111111,0,0,Mar,2,2,3,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,40,9054856061,135,3747619,0,0,Mar,3,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE
2,8,1,1433333333,14,6036666667,0,125,4467925,0,Mar,2,2,1,7,Returning_Visitor,FALSE,TRUE
0,0,0,0,13,3289166667,0,14285714,5979014286,0,Mar,3,2,1,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,33,7788166667,0,22424242,0,0,Mar,2,5,1,1,Returning_Visitor,FALSE,FALSE
4,17125,0,0,22,8515595238,4545455,31907308,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,Mar,1,1,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,2275,0,22222222,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
5,2273333333,0,0,17,5289,0,2272727,0,0,Mar,1,1,1,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,15,8728333333,0,26666667,0,0,Mar,2,2,2,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,0,2,2,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,35,8350666667,12571429,44761905,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,825,0,5,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,1,0,1,13,0,1,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,9,0,1,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,7,0,1,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,945,33333333,25555556,0,0,Mar,3,2,4,11,Returning_Visitor,FALSE,FALSE
5,86,0,0,23,2673,0,16,0,0,Mar,1,1,4,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,29,33125,13793103,28965517,0,0,Mar,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,75,0,66666667,0,0,Mar,2,5,1,3,Returning_Visitor,TRUE,FALSE
2,7,0,0,10,75,5,11,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,1,24,27,15475,3703704,14814815,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
7,1869761905,2,40,35,1276157071,0,8681765,0,0,Mar,1,1,6,2,Returning_Visitor,FALSE,FALSE
3,138,2,136,54,26311,0,969697,0,0,Mar,1,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,96,0,1,0,0,Mar,4,1,1,1,Returning_Visitor,FALSE,FALSE
2,374,0,0,3,1370,0,25,0,0,Mar,2,2,1,8,Returning_Visitor,FALSE,FALSE
2,61,0,0,5,97,0,4,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
1,14,0,0,46,1380166667,0,1037037,0,0,Mar,4,1,1,1,Returning_Visitor,FALSE,FALSE
1,38,0,0,23,14836,22916667,38373016,7103020833,0,Mar,3,2,6,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,156,0,4,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,24075,0,2,0,0,Mar,2,2,9,2,Returning_Visitor,FALSE,FALSE
2,96,0,0,37,12385,5128205,16410256,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
6,61525,0,0,68,2524719048,0,175593,0,0,Mar,1,2,6,1,Returning_Visitor,FALSE,FALSE
4,111,0,0,4,54,0,28571429,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
2,147,0,0,2,35,0,5,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,15,1759166667,13333333,26666667,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE
3,5316666667,0,0,11,2636,0,3571429,0,0,Mar,3,2,1,9,Returning_Visitor,FALSE,FALSE
2,58,0,0,7,1018,0,11111111,0,0,Mar,3,2,8,2,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
3,485,0,0,55,1042242857,0,2222222,0,0,Mar,4,2,1,2,New_Visitor,FALSE,FALSE
1,21,3,116,21,6136666667,8333333,23611111,0,0,Mar,1,2,1,1,Returning_Visitor,FALSE,FALSE
4,1153333333,0,0,64,1588944444,3076923,9213675,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,1,929,75,4105666667,2631579,17324561,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
1,8,0,0,14,2695,0,19047619,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
1,3228571429,0,0,8,12362,0,28571429,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,49,1384016667,0,11904762,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,52,0,25,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,11,0,0,29,66475,0,5057471,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,64,0,14285714,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,3265,1,125,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,25,1690977778,8,37333333,0,0,Mar,1,1,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,Mar,2,2,8,1,Returning_Visitor,FALSE,FALSE
4,27775,0,0,3,17875,0,8,0,0,Mar,3,2,3,8,New_Visitor,FALSE,FALSE
0,0,0,0,12,407,0,33333333,0,0,Mar,2,2,4,3,Returning_Visitor,FALSE,FALSE
6,2411666667,0,0,39,1513566667,5128205,21367521,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
3,64,0,0,24,8320909091,0,9876543,0,0,Mar,2,10,1,3,New_Visitor,FALSE,FALSE
1,255,0,0,12,2508333333,0,16666667,0,0,Mar,3,2,2,1,Returning_Visitor,TRUE,FALSE
2,64,0,0,15,5656666667,0,625,0,0,Mar,2,2,1,1,New_Visitor,FALSE,FALSE
0,0,0,0,10,194,2,4,0,0,Mar,2,5,7,1,Returning_Visitor,FALSE,FALSE
8,130,1,18,19,298,0,16666667,1966818546,0,Mar,2,2,3,1,Returning_Visitor,TRUE,FALSE
9,79,1,1555,55,1743066667,0,4371585,0,0,Mar,2,2,6,2,Returning_Visitor,FALSE,FALSE
3,84,0,0,27,6559166667,0,11111111,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,1,9,30,1992833333,0,3333333,9227000967,0,Mar,2,4,1,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,3,0,2,2,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,3088635531,0,28030303,0,0,Mar,2,6,2,2,Returning_Visitor,FALSE,FALSE
3,41,0,0,46,2749666667,0,5555556,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,25,812,0,8,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,166,28571429,71428571,0,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE
1,14,0,0,4,65,0,5,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
4,86,0,0,46,2450688095,27083333,47905093,0,0,Mar,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,2268333333,0,1,0,0,Mar,1,1,1,2,Returning_Visitor,TRUE,FALSE
3,618,0,0,9,341,0,7692308,3443601877,0,Mar,2,2,9,3,New_Visitor,FALSE,TRUE
0,0,0,0,13,226,0,53846154,0,0,Mar,2,2,4,3,Returning_Visitor,TRUE,FALSE
1,1188888889,0,0,111,3510879903,0,9438427,1201656549,0,Mar,3,2,5,2,Returning_Visitor,FALSE,FALSE
5,515,0,0,2,6,0,33333333,0,0,Mar,2,5,2,1,Returning_Visitor,FALSE,FALSE
2,7,0,0,27,5594,14814815,30452675,0,0,Mar,2,4,4,3,Returning_Visitor,TRUE,FALSE
8,269,0,0,33,1109883333,13888889,27742165,0,0,Mar,1,1,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,239,0,4,0,0,Mar,2,2,9,1,Returning_Visitor,FALSE,FALSE
2,445,0,0,7,2121666667,0,625,0,0,Mar,3,2,1,8,New_Visitor,TRUE,FALSE
1,3,14,1165166667,81,2820952419,8897485,29431012,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,44,66666667,1,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,781,28571429,57142857,0,0,Mar,3,2,4,1,Returning_Visitor,FALSE,FALSE
4,61,0,0,14,1756666667,0,10588235,0,0,Mar,2,2,5,2,Returning_Visitor,FALSE,FALSE
3,90,0,0,25,3978846154,5333333,33504762,0,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,25,7700285714,112,34933333,0,0,Mar,3,2,8,10,Returning_Visitor,FALSE,FALSE
2,1025,3,60,22,1034975,0,14,1614384,0,Mar,1,1,4,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,2,12,0,1,0,0,Mar,1,1,5,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,8,66666667,133333333,0,0,Mar,2,4,1,3,Returning_Visitor,FALSE,FALSE
1,17,0,0,22,3998,19047619,38095238,0,0,Mar,1,5,7,1,Returning_Visitor,FALSE,FALSE
0,-1,0,-1,1,-1,2,2,0,0,Mar,2,2,2,3,Returning_Visitor,FALSE,FALSE
9,2133214286,5,528,61,2258430586,1,20655014,2810812468,0,Mar,1,1,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,254,0,1,0,0,Mar,3,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,67,0,28571429,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,57,0,25,0,0,Mar,2,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,2404166667,0,61688312,0,0,Mar,3,2,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,5511666667,25,35,0,0,Mar,3,2,2,3,Returning_Visitor,FALSE,FALSE
6,715,0,0,47,15322,9929078,19797366,2726888014,0,Mar,2,2,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,3795,57142857,85714286,0,0,Mar,3,2,8,1,Returning_Visitor,FALSE,FALSE
1,6,0,0,14,5481857143,28571429,2987013,0,0,Mar,3,2,3,1,Returning_Visitor,TRUE,FALSE
3,304,0,0,31,1735301587,15625,515625,0,0,Mar,1,1,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,103,0,22222222,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
7,151,0,0,44,14061,4081633,6501458,0,0,Mar,1,1,4,2,Returning_Visitor,FALSE,FALSE
3,19975,0,0,8,3314,0,3333333,0,0,Mar,3,2,2,10,New_Visitor,FALSE,FALSE
1,135,1,28,88,1759275703,4545455,20644542,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE,FALSE
7,1912,4,6543333333,31,1204600433,854701,13342491,1192009615,0,Mar,2,2,7,2,Returning_Visitor,FALSE,TRUE
2,47,0,0,39,1743366667,0,16410256,7893483561,0,Mar,3,3,2,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,10,236,0,26666667,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
5,197,4,246,17,4270833333,0,8695652,0,0,Mar,1,1,3,2,New_Visitor,FALSE,FALSE
3,115125,0,0,46,909522619,4255319,20449173,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
4,31275,0,0,14,7029166667,0,14259259,0,0,Mar,3,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,40,9623333333,0,1625,0,0,Mar,2,2,9,1,Returning_Visitor,FALSE,FALSE
4,724,0,0,2,159,0,8,0,0,Mar,4,2,1,7,New_Visitor,FALSE,FALSE
0,0,0,0,2,24,0,1,0,0,Mar,2,6,1,2,Returning_Visitor,FALSE,FALSE
8,2375,4,142,30,1569625,0,8108108,1588906362,0,Mar,1,2,1,9,Returning_Visitor,TRUE,TRUE
3,6633333333,0,0,15,4248333333,0,125,0,0,Mar,2,2,6,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,1548333333,0,625,0,0,Mar,2,4,7,1,Returning_Visitor,FALSE,FALSE
2,190,1,0,37,7584428571,0,10526316,0,0,Mar,1,1,6,1,Returning_Visitor,TRUE,FALSE
4,174,1,185,11,305875,0,1709402,0,0,Mar,1,2,3,8,New_Visitor,TRUE,FALSE
3,227,0,0,2,62,0,25,0,0,Mar,3,2,1,10,Returning_Visitor,TRUE,FALSE
1,23,0,0,15,65625,28571429,28571429,0,0,Mar,1,1,8,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,29,6175,6896552,1954023,0,0,Mar,2,2,3,10,Returning_Visitor,FALSE,FALSE
0,0,2,39,15,245,0,125,119955404,0,Mar,2,2,1,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,3,20,0,66666667,0,0,Mar,2,2,2,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,2,2,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,22,0,1,0,0,Mar,1,2,9,2,Returning_Visitor,FALSE,FALSE
1,26,1,0,55,8724,3508772,1754386,0,0,Mar,2,5,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,2,2,0,0,Mar,3,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,38,1372,5405405,18918919,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,41,0,0,7,139,22222222,55555556,0,0,Mar,2,5,6,2,Returning_Visitor,TRUE,FALSE
4,74,2,629,149,5042458059,3870968,7285123,1836804916,0,Mar,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,2885,0,125,0,0,Mar,2,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,0,2,2,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,192,0,4,0,0,Mar,2,10,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,9546666667,0,3846154,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,Mar,2,2,4,11,Returning_Visitor,FALSE,FALSE
2,74,0,0,13,429,13333333,40444444,0,0,Mar,2,4,3,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,41,15465,0,8333333,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE,FALSE
2,45,0,0,9,9646666667,0,18181818,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
2,112,0,0,9,1988333333,0,6060606,0,0,Mar,3,2,3,2,New_Visitor,TRUE,FALSE
0,0,0,0,8,181,75,1,0,0,Mar,3,2,1,13,Returning_Visitor,TRUE,FALSE
2,37,0,0,15,2085,0,11764706,0,0,Mar,2,2,3,2,New_Visitor,TRUE,FALSE
0,0,0,0,21,5174238095,19047619,25,0,0,Mar,2,5,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,3580666667,0,25,0,0,Mar,3,3,2,1,Returning_Visitor,FALSE,FALSE
1,55,0,0,22,33925,0,26984127,0,0,Mar,2,2,2,3,Returning_Visitor,FALSE,FALSE
3,50,0,0,13,796,0,13333333,0,0,Mar,2,2,5,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,31,1759416667,0,2903226,0,0,Mar,2,2,4,2,Returning_Visitor,TRUE,FALSE
2,26,0,0,19,3277,15789474,37894737,0,0,Mar,2,2,4,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,2651666667,0,46153846,0,0,Mar,2,2,4,2,Returning_Visitor,FALSE,FALSE
5,1135,0,0,13,4372,0,2222222,0,0,Mar,1,8,4,11,New_Visitor,FALSE,FALSE
0,0,0,0,6,92,0,66666667,0,0,Mar,1,1,3,10,Returning_Visitor,FALSE,FALSE
3,279,0,0,0,0,0,5,0,0,Mar,3,2,1,10,Returning_Visitor,TRUE,FALSE
3,228,1,2675,23,1266267677,2197802,37765568,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
3,55,2,4,2,19,0,33333333,0,0,Mar,1,1,8,2,New_Visitor,FALSE,FALSE
6,1125,0,0,47,1882113409,4,19314286,17527656,0,Mar,1,1,4,3,Returning_Visitor,FALSE,FALSE
1,17,0,0,12,6164,0,18181818,0,0,Mar,1,1,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,155,4,53333333,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,8145,0,1,0,0,Mar,1,1,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,21,4604166667,19047619,36507937,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,8195,0,36,0,0,Mar,2,2,1,2,Returning_Visitor,TRUE,FALSE
1,85,0,0,30,6592,0,6451613,0,0,Mar,2,2,3,3,New_Visitor,TRUE,FALSE
0,0,0,0,5,427,0,4,0,0,Mar,3,3,3,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,2,2,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,7665,0,125,619395,0,Mar,2,2,1,2,New_Visitor,TRUE,TRUE
0,0,0,0,1,0,2,2,0,0,Mar,2,5,5,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,2425,0,7142857,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
7,3195,0,0,11,4165,0,7142857,0,0,Mar,3,2,1,9,New_Visitor,TRUE,FALSE
0,0,0,0,15,6386428571,3571429,53571429,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,1,132,8,445,0,14285714,0,0,Mar,3,2,4,14,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,81,0,25,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,1985,3,55,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
5,975,0,0,24,7581444444,4,59846154,0,0,Mar,3,2,2,1,Returning_Visitor,TRUE,FALSE
7,1820833333,0,0,15,3109,0,1,0,0,Mar,2,2,4,2,Returning_Visitor,FALSE,FALSE
3,97,0,0,15,482,125,25,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,2,2,0,0,Mar,2,5,1,1,Returning_Visitor,FALSE,FALSE
3,3483333333,0,0,30,7098333333,26666667,46666667,0,0,Mar,1,1,2,1,Returning_Visitor,TRUE,FALSE
0,0,3,57,31,4547166667,12903226,39247312,8682741935,0,Mar,2,4,5,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,1040,77777778,116666667,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,223,66666667,133333333,0,0,Mar,1,1,8,3,Returning_Visitor,FALSE,FALSE
0,0,2,14,11,6875,20512821,35897436,0,0,Mar,3,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,30,6325833333,0,21666667,0,0,Mar,2,5,1,1,Returning_Visitor,FALSE,FALSE
1,77,0,0,9,312,0,44444444,0,0,Mar,1,1,3,3,New_Visitor,TRUE,FALSE
3,107,0,0,45,2502966667,0,8510638,9702113281,0,Mar,2,4,1,2,New_Visitor,TRUE,FALSE
10,6141666667,0,0,47,36089,0,19871795,7256219133,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
13,3159666667,1,0,15,406575,19047619,32380952,0,0,Mar,3,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,Mar,2,2,3,3,Returning_Visitor,FALSE,FALSE
1,0,0,0,39,24875,17105263,47105263,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,2128,19047619,42857143,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE,FALSE
2,11,0,0,20,510,13636364,34848485,0,0,Mar,4,1,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
2,4766666667,0,0,5,7233333333,0,14285714,0,0,Mar,1,1,8,2,New_Visitor,FALSE,FALSE
0,0,0,0,13,965,30769231,76923077,0,0,Mar,2,6,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,267,0,5,0,0,Mar,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,4811666667,0,25,0,0,Mar,2,2,7,7,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,2528,0,66666667,0,0,Mar,2,2,9,1,Returning_Visitor,TRUE,FALSE
2,30,1,1485,24,1530194444,7407407,14814815,1010222222,0,Mar,1,1,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,2895,0,14285714,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,10,0,1,0,0,Mar,3,2,3,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,16,67675,14285714,35714286,0,0,Mar,4,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,36,5,1,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
2,25,0,0,6,65,0,25,0,0,Mar,2,2,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,16,63075,0,4047619,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE,FALSE
8,359,2,954,14,3365,0,5555556,0,0,Mar,3,2,7,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,77,0,4,0,0,Mar,2,4,1,3,Returning_Visitor,TRUE,FALSE
5,59,0,0,3,4466666667,0,25,0,0,Mar,2,4,6,2,Returning_Visitor,TRUE,FALSE
4,134775,0,0,22,3410875,19871795,9,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,3225,4,7,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,919,0,27272727,0,0,Mar,2,6,2,3,Returning_Visitor,FALSE,FALSE
18,28095,6,7625,79,2096911364,3333333,14008551,2596702005,0,Mar,2,4,2,2,Returning_Visitor,FALSE,FALSE
4,1003,0,0,66,2868133333,11428571,1725974,9162351243,0,Mar,3,2,1,1,Returning_Visitor,FALSE,TRUE
1,23,0,0,27,1058893939,0,10493827,1865777778,0,Mar,2,2,3,13,Returning_Visitor,FALSE,FALSE
6,5338095238,0,0,5,5438095238,0,3571429,0,0,Mar,2,2,6,2,New_Visitor,TRUE,FALSE
2,8,0,0,11,5435,7692308,38461538,0,0,Mar,2,2,3,13,Returning_Visitor,FALSE,FALSE
